time,joy_delta,joy_speed,lqg_delta,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
30.809,0.0,0.0,0.593,0.363,-0.116,0.003,0.027,0.0,-0.118,-0.046,-0.176,-0.16,-2.698,-0.0,0.1,0.0
30.903,0.0,0.0,0.476,0.363,-0.12,-0.0,-0.004,-0.628,-0.123,-0.039,-0.145,-0.135,-2.703,-0.0,0.1,0.0
30.987,0.0,0.0,0.424,0.363,-0.118,0.001,0.013,0.358,-0.117,-0.032,-0.123,-0.113,-2.706,-0.0,0.1,0.0
31.106,0.0,0.0,0.371,0.491,-0.117,0.009,0.091,1.556,-0.118,-0.027,-0.095,-0.1,-2.677,-0.0,0.1,0.0
31.166,0.0,0.0,0.326,0.695,-0.117,0.009,0.091,0.0,-0.118,-0.024,-0.074,-0.091,-2.681,-0.0,0.1,0.0
31.242,0.0,0.0,0.292,0.85,-0.119,-0.0,-0.004,-1.914,-0.12,-0.022,-0.071,-0.084,-2.682,-0.0,0.1,0.0
31.31,0.0,0.0,0.285,0.88,-0.12,0.006,0.058,1.253,-0.121,-0.02,-0.062,-0.08,-2.664,-0.0,0.1,0.0
31.379,0.0,0.0,0.271,0.945,-0.12,0.006,0.058,0.0,-0.12,-0.019,-0.055,-0.077,-2.679,-0.0,0.1,0.0
31.409,0.0,0.0,0.259,0.996,-0.116,0.005,0.052,-0.122,-0.115,-0.017,-0.05,-0.072,-2.705,-0.0,0.1,0.0
31.467,0.0,0.0,0.243,1.069,-0.116,0.005,0.052,0.0,-0.117,-0.017,-0.047,-0.072,-2.687,-0.0,0.1,0.0
31.504,0.0,0.0,0.242,1.074,-0.118,-0.0,-0.004,-1.131,-0.119,-0.017,-0.049,-0.069,-2.713,-0.0,0.1,0.0
31.603,0.0,0.0,0.245,1.062,-0.118,0.002,0.018,0.447,-0.118,-0.017,-0.049,-0.066,-2.686,-0.0,0.1,0.0
31.664,0.0,0.0,0.242,1.073,-0.118,0.002,0.018,0.0,-0.119,-0.017,-0.051,-0.066,-2.68,-0.0,0.1,0.0
31.693,0.0,0.0,0.244,1.065,-0.12,0.004,0.04,0.44,-0.122,-0.018,-0.053,-0.07,-2.687,-0.0,0.1,0.0
31.784,0.0,0.0,0.253,1.023,-0.119,-0.0,-0.004,-0.887,-0.119,-0.017,-0.055,-0.066,-2.659,-0.0,0.1,0.0
31.813,0.0,0.0,0.25,1.038,-0.119,-0.0,-0.004,0.0,-0.12,-0.017,-0.059,-0.065,-2.701,-0.0,0.1,0.0
31.846,0.0,0.0,0.256,1.01,-0.119,-0.0,-0.004,0.0,-0.12,-0.018,-0.063,-0.065,-2.701,-0.0,0.1,0.0
31.924,0.0,0.0,0.261,0.987,-0.116,0.003,0.027,0.624,-0.115,-0.019,-0.069,-0.068,-2.706,-0.0,0.1,0.0
31.988,0.0,0.0,0.266,0.966,-0.116,0.003,0.027,0.0,-0.117,-0.021,-0.078,-0.077,-2.682,-0.0,0.1,0.0
32.049,0.0,0.0,0.287,0.871,-0.119,-0.0,-0.004,-0.624,-0.121,-0.024,-0.089,-0.085,-2.689,-0.0,0.1,0.0
32.089,0.0,0.0,0.312,0.759,-0.119,-0.0,-0.004,0.0,-0.12,-0.027,-0.103,-0.092,-2.689,-0.0,0.1,0.0
32.13,0.0,0.0,0.333,0.666,-0.119,-0.0,-0.004,0.0,-0.12,-0.031,-0.123,-0.106,-2.685,-0.0,0.1,0.0
32.188,0.0,0.0,0.37,0.497,-0.119,-0.002,-0.018,-0.272,-0.121,-0.037,-0.151,-0.125,-2.672,-0.0,0.1,0.0
32.273,0.0,0.0,0.422,0.363,-0.119,-0.002,-0.018,0.0,-0.121,-0.049,-0.202,-0.162,-2.669,-0.0,0.1,0.0
32.332,0.0,0.0,0.515,0.363,-0.12,0.003,0.032,0.996,-0.124,-0.085,-0.351,-0.283,-2.698,-0.0,0.1,0.0
32.387,0.0,0.0,0.801,0.363,-0.117,-0.001,-0.012,-0.884,-0.124,-0.228,-0.954,-0.752,-2.684,-0.0,0.1,0.0
32.448,0.0,0.0,1.929,0.363,-0.117,-0.001,-0.012,0.0,-0.108,0.27,1.129,0.886,-2.685,-0.0,0.1,0.0
32.507,0.0,0.0,-1.997,0.363,-0.118,0.001,0.014,0.52,-0.115,0.086,0.364,0.283,-2.694,-0.0,0.1,0.0
32.566,0.0,0.0,-0.552,0.363,-0.118,0.001,0.014,0.0,-0.116,0.053,0.223,0.171,-2.672,-0.0,0.1,0.0
32.598,0.0,0.0,-0.286,0.874,-0.118,0.001,0.008,-0.111,-0.117,0.038,0.162,0.123,-2.676,-0.0,0.1,0.0
32.702,0.0,0.0,-0.172,1.388,-0.117,0.007,0.07,1.238,-0.115,0.033,0.145,0.103,-2.659,-0.0,0.1,0.0
32.782,0.0,0.0,-0.138,1.542,-0.12,0.001,0.009,-1.219,-0.121,0.027,0.123,0.083,-2.665,-0.0,0.1,0.0
32.823,0.0,0.0,-0.086,1.774,-0.12,0.001,0.009,0.0,-0.119,0.023,0.107,0.072,-2.686,-0.0,0.1,0.0
32.86,0.0,0.0,-0.061,1.889,-0.12,0.001,0.009,0.0,-0.12,0.021,0.096,0.064,-2.671,-0.0,0.1,0.0
32.882,0.0,0.0,-0.039,1.986,-0.118,0.003,0.027,0.356,-0.117,0.02,0.09,0.06,-2.694,-0.0,0.1,0.0
32.98,0.0,0.0,-0.032,2.0,-0.117,-0.0,-0.004,-0.625,-0.116,0.018,0.082,0.056,-2.689,-0.0,0.1,0.0
33.011,0.0,0.0,-0.02,2.0,-0.117,-0.0,-0.004,0.0,-0.116,0.017,0.077,0.053,-2.68,-0.0,0.1,0.0
33.052,0.0,0.0,-0.01,2.0,-0.117,-0.0,-0.004,0.0,-0.116,0.016,0.073,0.052,-2.68,-0.0,0.1,0.0
33.108,0.0,0.0,-0.004,2.0,-0.118,0.0,0.005,0.18,-0.118,0.016,0.07,0.049,-2.679,-0.0,0.1,0.0
33.166,0.0,0.0,0.003,2.0,-0.118,0.0,0.005,0.0,-0.117,0.015,0.069,0.049,-2.657,-0.0,0.1,0.0
33.208,0.0,0.0,0.005,2.0,-0.117,0.007,0.066,1.23,-0.117,0.015,0.071,0.044,-2.661,-0.0,0.1,0.0
33.246,0.0,0.0,0.004,2.0,-0.117,0.007,0.066,0.0,-0.117,0.014,0.073,0.039,-2.64,-0.0,0.1,0.0
33.302,0.0,0.0,0.005,2.0,-0.118,-0.0,-0.004,-1.41,-0.118,0.015,0.073,0.042,-2.669,-0.0,0.1,0.0
33.39,0.0,0.0,0.005,2.0,-0.12,0.003,0.031,0.714,-0.121,0.014,0.074,0.039,-2.704,-0.0,0.1,0.0
33.467,0.0,0.0,0.008,2.0,-0.12,0.003,0.031,0.0,-0.119,0.015,0.076,0.04,-2.685,-0.0,0.1,0.0
33.523,0.0,0.0,0.003,2.0,-0.119,0.003,0.027,-0.08,-0.118,0.016,0.079,0.043,-2.706,-0.0,0.1,0.0
33.566,0.0,0.0,-0.005,2.0,-0.119,0.003,0.027,0.0,-0.118,0.016,0.082,0.045,-2.677,-0.0,0.1,0.0
33.584,0.0,0.0,-0.01,2.0,-0.12,0.0,-0.0,-0.543,-0.12,0.018,0.088,0.051,-2.701,-0.0,0.1,0.0
33.682,0.0,0.0,-0.019,2.0,-0.121,-0.0,-0.004,-0.09,-0.12,0.02,0.096,0.061,-2.671,-0.0,0.1,0.0
33.75,0.0,0.0,-0.038,1.99,-0.121,-0.0,-0.004,0.0,-0.12,0.024,0.109,0.074,-2.658,-0.0,0.1,0.0
33.806,0.0,0.0,-0.064,1.876,-0.119,0.001,0.014,0.361,-0.118,0.028,0.126,0.088,-2.682,-0.0,0.1,0.0
33.907,0.0,0.0,-0.098,1.719,-0.117,-0.0,-0.004,-0.361,-0.115,0.036,0.154,0.114,-2.692,-0.0,0.1,0.0
33.997,0.0,0.0,-0.157,1.454,-0.118,-0.0,-0.005,-0.0,-0.117,0.047,0.2,0.15,-2.7,-0.0,0.1,0.0
34.05,0.0,0.0,-0.241,1.079,-0.118,-0.0,-0.005,0.0,-0.115,0.069,0.292,0.224,-2.69,-0.0,0.1,0.0
34.106,0.0,0.0,-0.416,0.363,-0.118,0.0,0.004,0.18,-0.113,0.127,0.535,0.416,-2.704,-0.0,0.1,0.0
34.224,0.0,0.0,-0.875,0.363,-0.119,0.001,0.014,0.181,-0.086,0.885,3.711,2.91,-2.699,-0.0,0.1,0.0
34.247,0.0,0.0,-6.862,0.363,-0.119,0.001,0.014,0.0,-0.125,-0.171,-0.709,-0.564,-2.68,-0.0,0.1,0.0
34.311,0.0,0.0,1.473,0.363,-0.118,-0.002,-0.018,-0.632,-0.121,-0.081,-0.336,-0.267,-2.709,-0.0,0.1,0.0
34.353,0.0,0.0,0.766,0.363,-0.118,-0.002,-0.018,0.0,-0.12,-0.054,-0.226,-0.179,-2.701,-0.0,0.1,0.0
34.384,0.0,0.0,0.558,0.363,-0.119,-0.001,-0.009,0.181,-0.121,-0.041,-0.172,-0.135,-2.706,-0.0,0.1,0.0
34.489,0.0,0.0,0.457,0.363,-0.12,0.005,0.053,1.247,-0.121,-0.031,-0.126,-0.106,-2.699,-0.0,0.1,0.0
34.525,0.0,0.0,0.375,0.474,-0.12,0.005,0.053,0.0,-0.12,-0.025,-0.097,-0.088,-2.691,-0.0,0.1,0.0
34.555,0.0,0.0,0.323,0.708,-0.12,0.005,0.053,0.0,-0.12,-0.021,-0.077,-0.077,-2.672,-0.0,0.1,0.0
34.593,0.0,0.0,0.288,0.865,-0.119,0.005,0.054,0.008,-0.119,-0.018,-0.062,-0.069,-2.691,-0.0,0.1,0.0
34.674,0.0,0.0,0.262,0.982,-0.118,-0.001,-0.009,-1.255,-0.118,-0.017,-0.059,-0.062,-2.663,-0.0,0.1,0.0
34.701,0.0,0.0,0.252,1.029,-0.118,-0.001,-0.009,0.0,-0.119,-0.016,-0.057,-0.057,-2.67,-0.0,0.1,0.0
34.815,0.0,0.0,0.246,1.056,-0.115,0.001,0.009,0.359,-0.115,-0.014,-0.053,-0.051,-2.706,-0.0,0.1,0.0
34.871,0.0,0.0,0.233,1.112,-0.119,0.001,0.013,0.089,-0.122,-0.015,-0.051,-0.053,-2.689,-0.0,0.1,0.0
34.888,0.0,0.0,0.24,1.083,-0.119,0.001,0.013,0.0,-0.119,-0.014,-0.049,-0.05,-2.7,-0.0,0.1,0.0
34.986,0.0,0.0,0.232,1.119,-0.118,-0.0,-0.004,-0.358,-0.118,-0.013,-0.049,-0.047,-2.695,-0.0,0.1,0.0
35.067,0.0,0.0,0.229,1.133,-0.118,-0.0,-0.004,0.0,-0.119,-0.013,-0.049,-0.046,-2.674,-0.0,0.1,0.0
35.092,0.0,0.0,0.229,1.133,-0.12,-0.002,-0.018,-0.271,-0.121,-0.013,-0.051,-0.046,-2.684,-0.0,0.1,0.0
35.194,0.0,0.0,0.234,1.112,-0.119,0.003,0.027,0.895,-0.119,-0.013,-0.051,-0.047,-2.653,-0.0,0.1,0.0
35.306,0.0,0.0,0.233,1.114,-0.116,0.003,0.027,0.0,-0.115,-0.013,-0.052,-0.048,-2.664,-0.0,0.1,0.0
35.362,0.0,0.0,0.23,1.129,-0.116,0.003,0.027,0.0,-0.117,-0.015,-0.055,-0.053,-2.67,-0.0,0.1,0.0
35.447,0.0,0.0,0.239,1.085,-0.121,0.001,0.014,-0.263,-0.124,-0.017,-0.06,-0.061,-2.693,-0.0,0.1,0.0
35.475,0.0,0.0,0.261,0.99,-0.12,-0.0,-0.004,-0.361,-0.12,-0.017,-0.064,-0.06,-2.69,-0.0,0.1,0.0
35.495,0.0,0.0,0.26,0.994,-0.12,-0.0,-0.004,0.0,-0.121,-0.018,-0.071,-0.064,-2.681,-0.0,0.1,0.0
35.539,0.0,0.0,0.273,0.934,-0.12,-0.0,-0.004,0.0,-0.121,-0.02,-0.079,-0.068,-2.665,-0.0,0.1,0.0
35.615,0.0,0.0,0.286,0.876,-0.117,0.004,0.04,0.887,-0.116,-0.023,-0.094,-0.081,-2.671,-0.0,0.1,0.0
35.695,0.0,0.0,0.309,0.771,-0.117,0.004,0.04,0.0,-0.118,-0.03,-0.118,-0.104,-2.658,-0.0,0.1,0.0
35.729,0.0,0.0,0.36,0.541,-0.116,0.003,0.027,-0.263,-0.117,-0.039,-0.153,-0.132,-2.639,-0.0,0.1,0.0
35.797,0.0,0.0,0.424,0.363,-0.117,0.004,0.045,0.359,-0.119,-0.056,-0.22,-0.19,-2.669,-0.0,0.1,0.0
35.821,0.0,0.0,0.556,0.363,-0.117,0.004,0.045,0.0,-0.12,-0.09,-0.364,-0.305,-2.677,-0.0,0.1,0.0
35.855,0.0,0.0,0.83,0.363,-0.117,0.004,0.045,0.0,-0.125,-0.215,-0.885,-0.717,-2.683,-0.0,0.1,0.0
35.93,0.0,0.0,1.813,0.363,-0.119,-0.0,-0.004,-0.983,-0.093,0.742,3.122,2.433,-2.679,-0.0,0.1,0.0
35.98,0.0,0.0,-5.739,0.363,-0.121,-0.001,-0.009,-0.091,-0.116,0.13,0.557,0.421,-2.707,-0.0,0.1,0.0
36.03,0.0,0.0,-0.905,0.363,-0.121,-0.001,-0.009,0.0,-0.118,0.07,0.303,0.225,-2.689,-0.0,0.1,0.0
36.074,0.0,0.0,-0.428,0.363,-0.119,0.001,0.014,0.452,-0.116,0.049,0.214,0.157,-2.682,-0.0,0.1,0.0
36.173,0.0,0.0,-0.265,0.968,-0.117,-0.0,-0.004,-0.361,-0.115,0.038,0.164,0.121,-2.674,-0.0,0.1,0.0
36.218,0.0,0.0,-0.175,1.376,-0.117,-0.0,-0.004,0.0,-0.116,0.031,0.133,0.098,-2.671,-0.0,0.1,0.0
36.299,0.0,0.0,-0.118,1.633,-0.117,-0.0,-0.004,0.0,-0.117,0.026,0.113,0.084,-2.692,-0.0,0.1,0.0
36.378,0.0,0.0,-0.08,1.802,-0.117,-0.0,-0.004,0.0,-0.117,0.023,0.099,0.074,-2.7,-0.0,0.1,0.0
36.422,0.0,0.0,-0.055,1.916,-0.121,0.008,0.078,1.651,-0.121,0.021,0.1,0.064,-2.707,-0.0,0.1,0.0
36.519,0.0,0.0,-0.043,1.968,-0.119,0.0,0.005,-1.471,-0.117,0.02,0.092,0.061,-2.73,-0.0,0.1,0.0
36.563,0.0,0.0,-0.036,2.0,-0.119,0.0,0.005,0.0,-0.119,0.019,0.086,0.057,-2.711,-0.0,0.1,0.0
36.621,0.0,0.0,-0.023,2.0,-0.118,0.003,0.027,0.444,-0.116,0.018,0.084,0.055,-2.72,-0.0,0.1,0.0
36.672,0.0,0.0,-0.022,2.0,-0.118,0.003,0.027,0.0,-0.117,0.017,0.083,0.052,-2.71,-0.0,0.1,0.0
36.723,0.0,0.0,-0.016,2.0,-0.116,-0.0,-0.004,-0.624,-0.114,0.018,0.08,0.054,-2.693,-0.0,0.1,0.0
36.777,0.0,0.0,-0.017,2.0,-0.118,0.002,0.022,0.536,-0.119,0.017,0.079,0.05,-2.721,-0.0,0.1,0.0
36.804,0.0,0.0,-0.008,2.0,-0.118,0.002,0.022,0.0,-0.117,0.017,0.08,0.05,-2.741,-0.0,0.1,0.0
36.856,0.0,0.0,-0.011,2.0,-0.118,0.002,0.022,0.0,-0.118,0.017,0.08,0.049,-2.743,-0.0,0.1,0.0
36.907,0.0,0.0,-0.011,2.0,-0.119,-0.0,-0.004,-0.536,-0.119,0.017,0.081,0.051,-2.731,-0.0,0.1,0.0
36.978,0.0,0.0,-0.012,2.0,-0.119,-0.0,-0.004,0.0,-0.119,0.018,0.083,0.056,-2.716,-0.0,0.1,0.0
37.016,0.0,0.0,-0.019,2.0,-0.119,0.001,0.009,0.269,-0.118,0.019,0.087,0.06,-2.725,-0.0,0.1,0.0
37.042,0.0,0.0,-0.027,2.0,-0.119,0.001,0.009,0.0,-0.118,0.02,0.092,0.063,-2.71,-0.0,0.1,0.0
37.123,0.0,0.0,-0.036,2.0,-0.119,0.001,0.009,0.0,-0.119,0.022,0.098,0.068,-2.721,-0.0,0.1,0.0
37.163,0.0,0.0,-0.046,1.953,-0.118,0.004,0.045,0.713,-0.117,0.023,0.105,0.071,-2.722,-0.0,0.1,0.0
37.275,0.0,0.0,-0.059,1.894,-0.118,0.004,0.045,0.0,-0.118,0.024,0.113,0.073,-2.713,-0.0,0.1,0.0
37.306,0.0,0.0,-0.072,1.839,-0.117,0.004,0.045,0.0,-0.115,0.027,0.126,0.081,-2.759,-0.0,0.1,0.0
37.346,0.0,0.0,-0.097,1.727,-0.117,0.004,0.045,0.0,-0.116,0.03,0.143,0.092,-2.748,-0.0,0.1,0.0
37.424,0.0,0.0,-0.126,1.597,-0.12,0.005,0.054,0.182,-0.12,0.035,0.166,0.104,-2.739,-0.0,0.1,0.0
37.469,0.0,0.0,-0.16,1.44,-0.121,0.001,0.009,-0.895,-0.118,0.05,0.229,0.157,-2.754,-0.0,0.1,0.0
37.514,0.0,0.0,-0.283,0.891,-0.121,0.001,0.009,0.0,-0.117,0.088,0.383,0.28,-2.738,-0.0,0.1,0.0
37.605,0.0,0.0,-0.574,0.363,-0.121,0.001,0.009,0.0,-0.109,0.313,1.324,1.021,-2.729,-0.0,0.1,0.0
37.645,0.0,0.0,-2.349,0.363,-0.119,0.006,0.057,0.965,-0.125,-0.189,-0.775,-0.631,-2.722,-0.0,0.1,0.0
37.677,0.0,0.0,1.608,0.363,-0.121,-0.003,-0.032,-1.779,-0.125,-0.078,-0.312,-0.263,-2.713,-0.0,0.1,0.0
37.715,0.0,0.0,0.737,0.363,-0.121,-0.003,-0.032,0.0,-0.123,-0.052,-0.209,-0.174,-2.699,-0.0,0.1,0.0
37.746,0.0,0.0,0.535,0.363,-0.121,-0.003,-0.032,0.0,-0.123,-0.04,-0.163,-0.133,-2.701,-0.0,0.1,0.0
37.85,0.0,0.0,0.445,0.363,-0.118,0.0,0.004,0.723,-0.118,-0.031,-0.129,-0.104,-2.726,-0.0,0.1,0.0
37.89,0.0,0.0,0.375,0.477,-0.118,0.0,0.004,0.0,-0.12,-0.026,-0.107,-0.088,-2.736,-0.0,0.1,0.0
37.919,0.0,0.0,0.336,0.65,-0.118,0.0,0.004,0.0,-0.119,-0.023,-0.093,-0.076,-2.716,-0.0,0.1,0.0
37.979,0.0,0.0,0.307,0.779,-0.119,-0.006,-0.059,-1.276,-0.12,-0.021,-0.091,-0.068,-2.737,-0.0,0.1,0.0
38.012,0.0,0.0,0.303,0.8,-0.119,-0.006,-0.059,0.0,-0.12,-0.02,-0.091,-0.061,-2.719,-0.0,0.1,0.0
38.048,0.0,0.0,0.296,0.832,-0.119,-0.006,-0.059,0.0,-0.12,-0.019,-0.09,-0.055,-2.705,-0.0,0.1,0.0
38.148,0.0,0.0,0.291,0.851,-0.119,-0.0,-0.004,1.096,-0.12,-0.018,-0.085,-0.052,-2.7,-0.0,0.1,0.0
38.21,0.0,0.0,0.282,0.892,-0.117,0.01,0.096,2.001,-0.117,-0.017,-0.073,-0.055,-2.689,-0.0,0.1,0.0
38.268,0.0,0.0,0.264,0.973,-0.117,0.01,0.096,0.0,-0.118,-0.017,-0.064,-0.06,-2.685,-0.0,0.1,0.0
38.297,0.0,0.0,0.258,1.003,-0.12,0.001,0.009,-1.731,-0.121,-0.017,-0.063,-0.06,-2.718,-0.0,0.1,0.0
38.366,0.0,0.0,0.26,0.993,-0.12,0.001,0.009,0.0,-0.12,-0.017,-0.062,-0.059,-2.716,-0.0,0.1,0.0
38.399,0.0,0.0,0.257,1.007,-0.117,-0.0,-0.004,-0.269,-0.116,-0.016,-0.063,-0.056,-2.719,-0.0,0.1,0.0
38.443,0.0,0.0,0.251,1.033,-0.117,-0.0,-0.004,0.0,-0.118,-0.016,-0.064,-0.056,-2.715,-0.0,0.1,0.0
38.551,0.0,0.0,0.255,1.016,-0.119,0.008,0.084,1.768,-0.12,-0.019,-0.066,-0.067,-2.704,-0.0,0.1,0.0
38.646,0.0,0.0,0.267,0.96,-0.117,0.001,0.009,-1.498,-0.117,-0.019,-0.069,-0.067,-2.704,-0.0,0.1,0.0
38.727,0.0,0.0,0.268,0.957,-0.117,0.001,0.009,0.0,-0.118,-0.02,-0.074,-0.071,-2.699,-0.0,0.1,0.0
38.782,0.0,0.0,0.278,0.913,-0.12,0.004,0.036,0.546,-0.121,-0.023,-0.081,-0.08,-2.713,-0.0,0.1,0.0
38.818,0.0,0.0,0.298,0.822,-0.12,0.004,0.036,0.0,-0.12,-0.025,-0.091,-0.089,-2.72,-0.0,0.1,0.0
38.86,0.0,0.0,0.315,0.743,-0.12,0.004,0.036,0.0,-0.121,-0.029,-0.104,-0.102,-2.723,-0.0,0.1,0.0
38.902,0.0,0.0,0.343,0.621,-0.119,-0.0,-0.004,-0.816,-0.12,-0.031,-0.119,-0.109,-2.731,-0.0,0.1,0.0
39.034,0.0,0.0,0.366,0.514,-0.119,0.003,0.032,0.723,-0.12,-0.037,-0.144,-0.131,-2.735,-0.0,0.1,0.0
39.087,0.0,0.0,0.415,0.363,-0.119,0.006,0.058,0.53,-0.121,-0.049,-0.19,-0.171,-2.711,-0.0,0.1,0.0
39.134,0.0,0.0,0.505,0.363,-0.119,0.006,0.058,0.0,-0.122,-0.068,-0.267,-0.235,-2.688,-0.0,0.1,0.0
39.183,0.0,0.0,0.652,0.363,-0.117,0.004,0.036,-0.451,-0.12,-0.102,-0.41,-0.347,-2.69,-0.0,0.1,0.0
39.223,0.0,0.0,0.92,0.363,-0.117,0.004,0.036,0.0,-0.125,-0.207,-0.848,-0.692,-2.68,-0.0,0.1,0.0
39.273,0.0,0.0,1.746,0.363,-0.119,0.007,0.068,0.653,-0.797,-18.496,-77.404,-60.856,-2.691,-0.0,0.1,0.0
39.311,0.0,0.0,146.113,0.363,-0.119,0.007,0.068,0.0,-0.11,0.235,1.011,0.76,-2.68,-0.0,0.1,0.0
39.344,0.0,0.0,-1.751,0.363,-0.119,0.007,0.068,0.0,-0.115,0.122,0.541,0.387,-2.691,-0.0,0.1,0.0
39.413,0.0,0.0,-0.862,0.363,-0.119,0.006,0.057,-0.221,-0.116,0.084,0.382,0.261,-2.68,-0.0,0.1,0.0
39.449,0.0,0.0,-0.562,0.363,-0.119,0.006,0.057,0.0,-0.117,0.066,0.304,0.199,-2.69,-0.0,0.1,0.0
39.545,0.0,0.0,-0.415,0.363,-0.119,-0.003,-0.032,-1.776,-0.117,0.052,0.238,0.157,-2.688,-0.0,0.1,0.0
39.599,0.0,0.0,-0.297,0.825,-0.119,-0.003,-0.032,0.0,-0.118,0.043,0.195,0.131,-2.692,-0.0,0.1,0.0
39.651,0.0,0.0,-0.222,1.165,-0.119,-0.003,-0.032,0.0,-0.118,0.037,0.166,0.115,-2.676,-0.0,0.1,0.0
39.677,0.0,0.0,-0.17,1.396,-0.118,0.0,0.005,0.723,-0.117,0.033,0.149,0.104,-2.686,-0.0,0.1,0.0
39.78,0.0,0.0,-0.142,1.525,-0.118,0.005,0.054,0.985,-0.116,0.031,0.143,0.095,-2.701,-0.0,0.1,0.0
39.832,0.0,0.0,-0.128,1.586,-0.118,0.005,0.054,0.0,-0.117,0.029,0.138,0.088,-2.69,-0.0,0.1,0.0
39.888,0.0,0.0,-0.116,1.639,-0.117,0.004,0.04,-0.278,-0.116,0.028,0.134,0.083,-2.694,-0.0,0.1,0.0
39.909,0.0,0.0,-0.108,1.676,-0.117,0.004,0.04,0.0,-0.116,0.027,0.131,0.079,-2.678,-0.0,0.1,0.0
39.994,0.0,0.0,-0.1,1.71,-0.118,0.003,0.032,-0.164,-0.117,0.026,0.128,0.076,-2.68,-0.0,0.1,0.0
40.035,0.0,0.0,-0.093,1.743,-0.118,0.003,0.032,0.0,-0.117,0.026,0.126,0.075,-2.67,-0.0,0.1,0.0
40.103,0.0,0.0,-0.091,1.752,-0.118,0.001,0.014,-0.362,-0.117,0.026,0.125,0.076,-2.675,-0.0,0.1,0.0
40.193,0.0,0.0,-0.091,1.752,-0.114,-0.0,-0.004,-0.361,-0.112,0.028,0.126,0.083,-2.7,-0.0,0.1,0.0
40.349,0.0,0.0,-0.102,1.704,-0.118,0.004,0.045,0.983,-0.118,0.026,0.127,0.078,-2.707,-0.0,0.1,0.0
40.413,0.0,0.0,-0.092,1.747,-0.118,0.004,0.045,0.0,-0.116,0.027,0.131,0.08,-2.704,-0.0,0.1,0.0
40.477,0.0,0.0,-0.102,1.705,-0.118,0.004,0.045,0.0,-0.117,0.028,0.135,0.081,-2.707,-0.0,0.1,0.0
40.505,0.0,0.0,-0.107,1.682,-0.118,0.011,0.109,1.277,-0.117,0.027,0.139,0.075,-2.686,-0.0,0.1,0.0
40.578,0.0,0.0,-0.108,1.674,-0.118,0.011,0.109,0.0,-0.117,0.027,0.144,0.071,-2.681,-0.0,0.1,0.0
40.66,0.0,0.0,-0.112,1.66,-0.12,-0.001,-0.009,-2.35,-0.12,0.03,0.155,0.085,-2.678,-0.0,0.1,0.0
40.751,0.0,0.0,-0.133,1.564,-0.117,0.0,-0.0,0.18,-0.115,0.037,0.174,0.107,-2.718,-0.0,0.1,0.0
40.793,0.0,0.0,-0.18,1.354,-0.119,-0.0,-0.004,-0.09,-0.119,0.042,0.197,0.128,-2.728,-0.0,0.1,0.0
40.827,0.0,0.0,-0.22,1.171,-0.119,-0.0,-0.004,0.0,-0.117,0.053,0.236,0.164,-2.711,-0.0,0.1,0.0
40.855,0.0,0.0,-0.298,0.82,-0.119,0.002,0.018,0.451,-0.116,0.066,0.291,0.209,-2.736,-0.0,0.1,0.0
40.894,0.0,0.0,-0.404,0.363,-0.119,0.002,0.018,0.0,-0.115,0.09,0.39,0.287,-2.715,-0.0,0.1,0.0
40.989,0.0,0.0,-0.591,0.363,-0.118,0.005,0.053,0.693,-0.113,0.138,0.594,0.444,-2.721,-0.0,0.1,0.0
41.01,0.0,0.0,-0.973,0.363,-0.118,0.005,0.053,0.0,-0.106,0.342,1.449,1.113,-2.706,-0.0,0.1,0.0
41.092,0.0,0.0,-2.584,0.363,-0.118,0.005,0.053,0.0,-0.139,-0.555,-2.304,-1.838,-2.71,-0.0,0.1,0.0
41.116,0.0,0.0,4.494,0.363,-0.119,-0.0,-0.004,-1.144,-0.125,-0.155,-0.63,-0.52,-2.685,-0.0,0.1,0.0
41.184,0.0,0.0,1.338,0.363,-0.116,-0.0,-0.004,0.0,-0.118,-0.092,-0.373,-0.31,-2.716,-0.0,0.1,0.0
41.271,0.0,0.0,0.841,0.363,-0.116,-0.0,-0.004,0.0,-0.119,-0.066,-0.267,-0.225,-2.731,-0.0,0.1,0.0
41.345,0.0,0.0,0.642,0.363,-0.117,0.005,0.049,1.077,-0.119,-0.05,-0.197,-0.174,-2.727,-0.0,0.1,0.0
41.418,0.0,0.0,0.514,0.363,-0.12,0.0,-0.0,-0.988,-0.122,-0.042,-0.164,-0.147,-2.729,-0.0,0.1,0.0
41.495,0.0,0.0,0.455,0.363,-0.12,-0.0,-0.004,-0.09,-0.121,-0.037,-0.143,-0.127,-2.71,-0.0,0.1,0.0
41.575,0.0,0.0,0.412,0.363,-0.12,-0.0,-0.004,0.0,-0.121,-0.033,-0.128,-0.113,-2.699,-0.0,0.1,0.0
41.643,0.0,0.0,0.383,0.438,-0.117,-0.002,-0.018,-0.271,-0.118,-0.029,-0.119,-0.1,-2.676,-0.0,0.1,0.0
41.697,0.0,0.0,0.358,0.552,-0.118,-0.0,-0.004,0.271,-0.12,-0.028,-0.111,-0.094,-2.698,-0.0,0.1,0.0
