time,joy_delta,joy_speed,lqg_delta,d_ff,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,future_curvature,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
37.961,0.0,0.0,-0.001,0.0,3.0,-0.4,-0.006,-0.063,-0.236,0.0,-0.408,0.032,0.081,0.033,0.0,0.0,0.1,0.0
37.996,0.0,0.0,0.041,0.0,3.0,-0.389,-0.003,-0.029,0.679,0.0,-0.402,0.033,0.078,0.057,0.0,0.0,0.1,0.0
38.06,0.0,0.0,0.019,0.0,3.0,-0.366,-0.006,-0.061,-0.647,0.0,-0.394,0.038,0.078,0.048,0.0,0.0,0.1,0.0
38.098,0.0,0.0,0.015,0.0,3.0,-0.368,-0.005,-0.05,0.238,0.0,-0.378,0.042,0.076,0.035,0.0,0.0,0.1,0.0
38.148,0.0,0.0,0.017,0.0,3.0,-0.349,-0.004,-0.042,0.152,0.0,-0.37,0.041,0.072,0.028,0.0,0.0,0.1,0.0
38.229,0.0,0.0,0.031,0.0,3.0,-0.318,-0.003,-0.027,0.29,0.0,-0.357,0.047,0.071,0.044,0.0,0.0,0.1,0.0
38.316,0.0,0.0,-0.0,0.0,3.0,-0.305,-0.007,-0.071,-0.881,0.0,-0.335,0.057,0.07,0.016,0.0,0.0,0.1,0.0
38.331,0.0,0.0,-0.002,0.0,3.0,-0.305,-0.003,-0.026,0.916,0.0,-0.317,0.055,0.064,-0.009,0.0,0.0,0.1,0.0
38.383,0.0,0.0,0.033,0.0,3.0,-0.281,-0.003,-0.034,-0.169,0.0,-0.307,0.059,0.06,0.022,0.0,0.0,0.1,0.0
38.398,0.0,0.0,-0.001,0.0,3.0,-0.277,-0.003,-0.025,0.181,0.0,-0.291,0.061,0.057,0.002,0.0,0.0,0.1,0.0
38.442,0.0,0.0,0.013,0.0,3.0,-0.268,-0.007,-0.074,-0.978,0.0,-0.28,0.061,0.053,0.005,0.0,0.0,0.1,0.0
38.549,0.0,0.0,0.01,0.0,3.0,-0.239,-0.004,-0.041,0.656,0.0,-0.27,0.052,0.047,0.004,0.0,0.0,0.1,0.0
38.583,0.0,0.0,0.035,0.0,3.0,-0.234,-0.005,-0.05,-0.18,0.0,-0.252,0.059,0.046,0.043,0.0,0.0,0.1,0.0
38.632,0.0,0.0,-0.027,0.0,3.0,-0.211,-0.005,-0.048,0.039,0.0,-0.24,0.051,0.043,-0.017,0.0,0.0,0.1,0.0
38.66,0.0,0.0,0.044,0.0,3.0,-0.212,-0.006,-0.06,-0.227,0.0,-0.223,0.056,0.04,0.04,0.0,0.0,0.1,0.0
38.712,0.0,0.0,-0.03,0.0,3.0,-0.195,-0.006,-0.057,0.056,0.0,-0.214,0.044,0.036,-0.021,0.0,0.0,0.1,0.0
38.768,0.0,0.0,0.055,0.0,3.0,-0.166,-0.006,-0.061,-0.089,0.0,-0.202,0.046,0.034,0.054,0.0,0.0,0.1,0.0
38.827,0.0,0.0,-0.029,0.0,3.0,-0.146,-0.004,-0.038,0.473,0.0,-0.182,0.042,0.032,-0.006,0.0,0.0,0.1,0.0
38.878,0.0,0.0,0.023,0.0,3.0,-0.121,-0.007,-0.067,-0.583,0.0,-0.162,0.049,0.031,0.023,0.0,0.0,0.1,0.0
38.919,0.0,0.0,-0.029,0.0,3.0,-0.096,-0.007,-0.065,0.026,0.0,-0.14,0.045,0.027,-0.029,0.0,0.0,0.1,0.0
38.978,0.0,0.0,0.022,0.0,3.0,-0.063,-0.008,-0.081,-0.313,0.0,-0.116,0.049,0.022,0.004,0.0,0.0,0.1,0.0
39.022,0.0,0.0,-0.025,0.0,3.0,-0.062,-0.004,-0.043,0.769,0.0,-0.088,0.047,0.017,-0.034,0.0,0.0,0.1,0.0
39.089,0.0,0.0,0.008,0.0,3.0,-0.049,-0.005,-0.054,-0.224,0.0,-0.073,0.046,0.013,-0.016,0.0,0.0,0.1,0.0
39.123,0.0,0.0,-0.008,0.0,3.0,-0.027,-0.004,-0.038,0.32,0.0,-0.059,0.04,0.008,-0.023,0.0,0.0,0.1,0.0
39.181,0.0,0.0,0.01,0.0,3.0,-0.005,-0.005,-0.048,-0.206,0.0,-0.041,0.041,0.006,-0.002,0.0,0.0,0.1,0.0
39.22,0.0,0.0,-0.023,0.0,3.0,0.008,-0.007,-0.068,-0.402,0.0,-0.021,0.039,0.003,-0.031,0.0,0.0,0.1,0.0
39.272,0.0,0.0,0.003,0.0,3.0,0.034,-0.006,-0.057,0.228,0.0,-0.005,0.033,-0.002,-0.018,0.0,0.0,0.1,0.0
39.3,0.0,0.0,-0.003,0.0,3.0,0.036,-0.006,-0.056,0.025,0.0,0.015,0.033,-0.005,-0.013,0.0,0.0,0.1,0.0
39.345,0.0,0.0,-0.018,0.0,3.0,0.052,-0.007,-0.075,-0.378,0.0,0.027,0.024,-0.009,-0.031,0.0,0.0,0.1,0.0
39.4,0.0,0.0,0.015,0.0,3.0,0.074,-0.006,-0.061,0.267,0.0,0.04,0.018,-0.013,0.002,0.0,0.0,0.1,0.0
39.454,0.0,0.0,-0.012,0.0,3.0,0.075,-0.004,-0.042,0.379,0.0,0.057,0.014,-0.015,-0.008,0.0,0.0,0.1,0.0
39.495,0.0,0.0,-0.009,0.0,3.0,0.085,-0.005,-0.05,-0.147,0.0,0.066,0.009,-0.017,-0.013,0.0,0.0,0.1,0.0
39.548,0.0,0.0,-0.001,0.0,3.0,0.1,-0.005,-0.048,0.026,0.0,0.075,0.004,-0.018,-0.005,0.0,0.0,0.1,0.0
39.608,0.0,0.0,-0.007,0.0,3.0,0.117,-0.004,-0.04,0.157,0.0,0.087,0.002,-0.019,-0.006,0.0,0.0,0.1,0.0
39.655,0.0,0.0,-0.011,0.0,3.0,0.123,-0.004,-0.037,0.061,0.0,0.101,0.002,-0.02,-0.011,0.0,0.0,0.1,0.0
39.694,0.0,0.0,-0.016,0.0,3.0,0.129,-0.005,-0.05,-0.261,0.0,0.111,-0.002,-0.022,-0.024,0.0,0.0,0.1,0.0
39.747,0.0,0.0,-0.002,0.0,3.0,0.14,-0.006,-0.056,-0.112,0.0,0.119,-0.006,-0.025,-0.015,0.0,0.0,0.1,0.0
39.796,0.0,0.0,-0.005,0.0,3.0,0.145,-0.007,-0.068,-0.241,0.0,0.128,-0.011,-0.027,-0.01,0.0,0.0,0.1,0.0
39.845,0.0,0.0,-0.006,0.0,3.0,0.147,-0.004,-0.035,0.659,0.0,0.135,-0.019,-0.029,-0.009,0.0,0.0,0.1,0.0
39.921,0.0,0.0,0.003,0.0,3.0,0.152,-0.003,-0.029,0.123,0.0,0.139,-0.021,-0.029,0.007,0.0,0.0,0.1,0.0
39.958,0.0,0.0,-0.016,0.0,3.0,0.147,0.002,0.019,0.969,0.0,0.143,-0.024,-0.029,-0.008,0.0,0.0,0.1,0.0
40.005,0.0,0.0,-0.003,0.0,3.0,0.151,-0.003,-0.029,-0.972,0.0,0.143,-0.02,-0.026,-0.002,0.0,0.0,0.1,0.0
40.07,0.0,0.0,-0.023,0.0,3.0,0.154,-0.002,-0.022,0.147,0.0,0.145,-0.025,-0.028,-0.027,0.0,0.0,0.1,0.0
40.12,0.0,0.0,0.013,0.0,3.0,0.148,-0.005,-0.051,-0.587,0.0,0.147,-0.024,-0.028,0.004,0.0,0.0,0.1,0.0
40.172,0.0,0.0,-0.022,0.0,3.0,0.146,0.002,0.019,1.407,0.0,0.145,-0.036,-0.03,-0.022,0.0,0.0,0.1,0.0
40.27,0.0,0.0,0.028,0.0,3.0,0.141,-0.003,-0.031,-1.001,0.0,0.144,-0.027,-0.027,0.031,0.0,0.0,0.1,0.0
40.329,0.0,0.0,-0.048,0.0,3.0,0.14,0.001,0.014,0.901,0.0,0.14,-0.039,-0.028,-0.038,0.0,0.0,0.1,0.0
40.379,0.0,0.0,0.044,0.0,3.0,0.13,-0.003,-0.033,-0.95,0.0,0.137,-0.029,-0.025,0.04,0.0,0.0,0.1,0.0
40.437,0.0,0.0,-0.056,0.0,3.0,0.13,-0.003,-0.03,0.057,0.0,0.131,-0.043,-0.026,-0.044,0.0,0.0,0.1,0.0
40.468,0.0,0.0,0.058,0.0,3.0,0.128,-0.003,-0.028,0.048,0.0,0.128,-0.04,-0.026,0.053,0.0,0.0,0.1,0.0
40.537,0.0,0.0,-0.046,0.0,3.0,0.104,-0.003,-0.033,-0.09,0.0,0.125,-0.048,-0.024,-0.02,0.0,0.0,0.1,0.0
40.554,0.0,0.0,0.037,0.0,3.0,0.106,-0.003,-0.03,0.051,0.0,0.111,-0.053,-0.024,0.039,0.0,0.0,0.1,0.0
40.598,0.0,0.0,-0.005,0.0,3.0,0.088,-0.001,-0.013,0.34,0.0,0.104,-0.057,-0.021,0.026,0.0,0.0,0.1,0.0
40.68,0.0,0.0,0.01,0.0,3.0,0.085,-0.004,-0.045,-0.631,0.0,0.092,-0.059,-0.019,0.035,0.0,0.0,0.1,0.0
40.729,0.0,0.0,0.004,0.0,3.0,0.077,-0.005,-0.049,-0.082,0.0,0.084,-0.064,-0.017,0.032,0.0,0.0,0.1,0.0
40.756,0.0,0.0,0.014,0.0,3.0,0.079,-0.004,-0.035,0.272,0.0,0.076,-0.068,-0.015,0.043,0.0,0.0,0.1,0.0
40.799,0.0,0.0,0.008,0.0,3.0,0.078,-0.005,-0.049,-0.274,0.0,0.072,-0.066,-0.012,0.044,0.0,0.0,0.1,0.0
40.849,0.0,0.0,-0.004,0.0,3.0,0.076,-0.003,-0.032,0.332,0.0,0.07,-0.067,-0.01,0.025,0.0,0.0,0.1,0.0
40.915,0.0,0.0,0.012,0.0,3.0,0.059,-0.002,-0.025,0.144,0.0,0.068,-0.062,-0.008,0.034,0.0,0.0,0.1,0.0
40.976,0.0,0.0,-0.007,0.0,3.0,0.052,-0.003,-0.027,-0.046,0.0,0.059,-0.064,-0.007,0.011,0.0,0.0,0.1,0.0
41.07,0.0,0.0,0.024,0.0,3.0,0.034,-0.005,-0.05,-0.453,0.0,0.051,-0.062,-0.005,0.038,0.0,0.0,0.1,0.0
41.138,0.0,0.0,-0.003,0.0,3.0,0.025,-0.005,-0.048,0.046,0.0,0.038,-0.071,-0.006,0.019,0.0,0.0,0.1,0.0
41.16,0.0,0.0,0.04,0.0,3.0,0.024,-0.002,-0.02,0.562,0.0,0.026,-0.071,-0.004,0.065,0.0,0.0,0.1,0.0
41.203,0.0,0.0,-0.002,0.0,3.0,0.007,-0.003,-0.026,-0.125,0.0,0.02,-0.068,0.0,0.042,0.0,0.0,0.1,0.0
41.247,0.0,0.0,0.008,0.0,3.0,0.004,-0.005,-0.046,-0.406,0.0,0.009,-0.068,0.002,0.036,0.0,0.0,0.1,0.0
41.293,0.0,0.0,0.019,0.0,3.0,-0.001,-0.001,-0.011,0.708,0.0,0.001,-0.068,0.004,0.046,0.0,0.0,0.1,0.0
41.349,0.0,0.0,0.011,0.0,3.0,-0.011,0.001,0.006,0.324,0.0,-0.005,-0.062,0.007,0.043,0.0,0.0,0.1,0.0
41.409,0.0,0.0,-0.001,0.0,3.0,-0.026,-0.001,-0.009,-0.281,0.0,-0.012,-0.056,0.01,0.024,0.0,0.0,0.1,0.0
41.447,0.0,0.0,0.009,0.0,3.0,-0.03,-0.002,-0.024,-0.305,0.0,-0.023,-0.054,0.011,0.021,0.0,0.0,0.1,0.0
41.52,0.0,0.0,0.018,0.0,3.0,-0.053,-0.003,-0.033,-0.194,0.0,-0.03,-0.051,0.012,0.031,0.0,0.0,0.1,0.0
41.57,0.0,0.0,0.009,0.0,3.0,-0.055,-0.005,-0.05,-0.321,0.0,-0.045,-0.057,0.011,0.026,0.0,0.0,0.1,0.0
41.629,0.0,0.0,0.039,0.0,3.0,-0.071,-0.002,-0.021,0.577,0.0,-0.054,-0.057,0.012,0.063,0.0,0.0,0.1,0.0
41.664,0.0,0.0,0.004,0.0,3.0,-0.074,-0.001,-0.01,0.216,0.0,-0.066,-0.058,0.015,0.044,0.0,0.0,0.1,0.0
41.714,0.0,0.0,0.028,0.0,3.0,-0.084,-0.003,-0.033,-0.466,0.0,-0.074,-0.052,0.019,0.062,0.0,0.0,0.1,0.0
41.757,0.0,0.0,-0.004,0.0,3.0,-0.094,-0.004,-0.04,-0.134,0.0,-0.083,-0.054,0.02,0.029,0.0,0.0,0.1,0.0
41.81,0.0,0.0,0.037,0.0,3.0,-0.102,0.0,0.005,0.892,0.0,-0.092,-0.052,0.021,0.061,0.0,0.0,0.1,0.0
41.86,0.0,0.0,0.007,0.0,3.0,-0.127,-0.006,-0.057,-1.236,0.0,-0.101,-0.046,0.025,0.045,0.0,0.0,0.1,0.0
41.912,0.0,0.0,0.011,0.0,3.0,-0.136,0.002,0.016,1.457,0.0,-0.117,-0.056,0.024,0.033,0.0,0.0,0.1,0.0
41.957,0.0,0.0,0.058,0.0,3.0,-0.146,0.001,0.009,-0.127,0.0,-0.13,-0.045,0.029,0.093,0.0,0.0,0.1,0.0
42.001,0.0,0.0,-0.025,0.0,3.0,-0.159,-0.0,-0.003,-0.245,0.0,-0.141,-0.045,0.033,0.021,0.0,0.0,0.1,0.0
42.056,0.0,0.0,0.047,0.0,3.0,-0.167,-0.002,-0.021,-0.358,0.0,-0.153,-0.038,0.035,0.066,0.0,0.0,0.1,0.0
42.114,0.0,0.0,-0.003,0.0,3.0,-0.18,-0.003,-0.031,-0.206,0.0,-0.162,-0.039,0.036,0.03,0.0,0.0,0.1,0.0
42.175,0.0,0.0,0.042,0.0,3.0,-0.188,-0.004,-0.04,-0.189,0.0,-0.174,-0.038,0.036,0.064,0.0,0.0,0.1,0.0
42.264,0.0,0.0,0.014,0.0,3.0,-0.2,-0.004,-0.04,0.004,0.0,-0.184,-0.041,0.037,0.051,0.0,0.0,0.1,0.0
42.285,0.0,0.0,0.037,0.0,3.0,-0.205,-0.003,-0.032,0.17,0.0,-0.194,-0.041,0.039,0.073,0.0,0.0,0.1,0.0
42.317,0.0,0.0,0.02,0.0,3.0,-0.207,-0.004,-0.044,-0.252,0.0,-0.203,-0.039,0.041,0.066,0.0,0.0,0.1,0.0
42.358,0.0,0.0,0.024,0.0,3.0,-0.217,-0.002,-0.021,0.469,0.0,-0.208,-0.038,0.043,0.065,0.0,0.0,0.1,0.0
42.404,0.0,0.0,0.021,0.0,3.0,-0.226,0.001,0.01,0.607,0.0,-0.215,-0.034,0.046,0.061,0.0,0.0,0.1,0.0
42.449,0.0,0.0,0.019,0.0,3.0,-0.23,-0.002,-0.017,-0.54,0.0,-0.223,-0.026,0.049,0.056,0.0,0.0,0.1,0.0
42.503,0.0,0.0,0.011,0.0,3.0,-0.24,0.004,0.038,1.117,0.0,-0.228,-0.023,0.05,0.038,0.0,0.0,0.1,0.0
42.553,0.0,0.0,0.029,0.0,3.0,-0.245,-0.004,-0.043,-1.63,0.0,-0.235,-0.01,0.053,0.052,0.0,0.0,0.1,0.0
42.631,0.0,0.0,-0.005,0.0,3.0,-0.251,-0.003,-0.025,0.357,0.0,-0.241,-0.015,0.051,0.011,0.0,0.0,0.1,0.0
42.674,0.0,0.0,0.06,0.0,3.0,-0.253,-0.003,-0.029,-0.075,0.0,-0.246,-0.009,0.05,0.072,0.0,0.0,0.1,0.0
42.739,0.0,0.0,-0.005,0.0,3.0,-0.248,-0.002,-0.023,0.126,0.0,-0.25,-0.011,0.051,0.029,0.0,0.0,0.1,0.0
42.812,0.0,0.0,0.045,0.0,3.0,-0.258,-0.004,-0.042,-0.393,0.0,-0.25,-0.003,0.052,0.067,0.0,0.0,0.1,0.0
42.855,0.0,0.0,-0.009,0.0,3.0,-0.264,-0.001,-0.013,0.593,0.0,-0.254,-0.009,0.051,0.019,0.0,0.0,0.1,0.0
42.9,0.0,0.0,0.057,0.0,3.0,-0.274,0.002,0.024,0.726,0.0,-0.259,-0.002,0.052,0.076,0.0,0.0,0.1,0.0
42.974,0.0,0.0,-0.01,0.0,3.0,-0.283,-0.003,-0.033,-1.14,0.0,-0.266,0.001,0.055,0.027,0.0,0.0,0.1,0.0
43.065,0.0,0.0,0.035,0.0,3.0,-0.289,-0.004,-0.041,-0.151,0.0,-0.274,-0.001,0.053,0.049,0.0,0.0,0.1,0.0
43.1,0.0,0.0,0.029,0.0,3.0,-0.296,-0.002,-0.022,0.381,0.0,-0.282,-0.005,0.053,0.058,0.0,0.0,0.1,0.0
43.154,0.0,0.0,0.031,0.0,3.0,-0.308,-0.002,-0.022,-0.011,0.0,-0.289,-0.004,0.055,0.07,0.0,0.0,0.1,0.0
43.201,0.0,0.0,0.02,0.0,3.0,-0.306,-0.005,-0.045,-0.459,0.0,-0.298,-0.006,0.056,0.061,0.0,0.0,0.1,0.0
43.258,0.0,0.0,0.036,0.0,3.0,-0.313,-0.002,-0.016,0.583,0.0,-0.302,-0.006,0.057,0.076,0.0,0.0,0.1,0.0
43.315,0.0,0.0,0.019,0.0,3.0,-0.318,-0.003,-0.026,-0.201,0.0,-0.308,-0.004,0.06,0.065,0.0,0.0,0.1,0.0
43.387,0.0,0.0,0.024,0.0,3.0,-0.32,-0.003,-0.032,-0.113,0.0,-0.313,-0.003,0.061,0.063,0.0,0.0,0.1,0.0
43.432,0.0,0.0,0.026,0.0,3.0,-0.325,-0.004,-0.038,-0.117,0.0,-0.316,-0.002,0.062,0.063,0.0,0.0,0.1,0.0
43.444,0.0,0.0,0.024,0.0,3.0,-0.329,-0.001,-0.012,0.518,0.0,-0.321,-0.002,0.062,0.06,0.0,0.0,0.1,0.0
43.504,0.0,0.0,0.031,0.0,3.0,-0.327,-0.003,-0.033,-0.415,0.0,-0.325,0.003,0.064,0.068,0.0,0.0,0.1,0.0
43.557,0.0,0.0,0.013,0.0,3.0,-0.324,-0.003,-0.027,0.121,0.0,-0.326,0.004,0.065,0.048,0.0,0.0,0.1,0.0
43.608,0.0,0.0,0.032,0.0,3.0,-0.314,-0.002,-0.015,0.224,0.0,-0.325,0.009,0.065,0.061,0.0,0.0,0.1,0.0
43.674,0.0,0.0,0.01,0.0,3.0,-0.321,-0.003,-0.034,-0.383,0.0,-0.319,0.017,0.066,0.04,0.0,0.0,0.1,0.0
43.738,0.0,0.0,0.014,0.0,3.0,-0.316,-0.004,-0.043,-0.166,0.0,-0.318,0.016,0.064,0.027,0.0,0.0,0.1,0.0
43.758,0.0,0.0,0.036,0.0,3.0,-0.317,-0.004,-0.038,0.09,0.0,-0.316,0.018,0.062,0.05,0.0,0.0,0.1,0.0
43.815,0.0,0.0,0.014,0.0,3.0,-0.302,-0.004,-0.041,-0.064,0.0,-0.315,0.017,0.061,0.037,0.0,0.0,0.1,0.0
43.859,0.0,0.0,0.033,0.0,3.0,-0.299,-0.003,-0.027,0.297,0.0,-0.308,0.022,0.061,0.056,0.0,0.0,0.1,0.0
43.906,0.0,0.0,0.001,0.0,3.0,-0.286,-0.003,-0.033,-0.128,0.0,-0.302,0.024,0.06,0.025,0.0,0.0,0.1,0.0
43.958,0.0,0.0,0.027,0.0,3.0,-0.276,-0.007,-0.067,-0.674,0.0,-0.293,0.03,0.059,0.039,0.0,0.0,0.1,0.0
44.003,0.0,0.0,0.001,0.0,3.0,-0.274,-0.004,-0.038,0.571,0.0,-0.283,0.026,0.056,0.012,0.0,0.0,0.1,0.0
44.062,0.0,0.0,0.037,0.0,3.0,-0.255,-0.005,-0.051,-0.261,0.0,-0.277,0.03,0.054,0.045,0.0,0.0,0.1,0.0
44.116,0.0,0.0,0.0,0.0,3.0,-0.237,-0.005,-0.05,0.031,0.0,-0.265,0.03,0.052,0.019,0.0,0.0,0.1,0.0
44.182,0.0,0.0,0.02,0.0,3.0,-0.21,-0.005,-0.055,-0.1,0.0,-0.249,0.035,0.05,0.028,0.0,0.0,0.1,0.0
44.241,0.0,0.0,-0.004,0.0,3.0,-0.191,-0.005,-0.048,0.143,0.0,-0.228,0.039,0.048,0.004,0.0,0.0,0.1,0.0
44.263,0.0,0.0,0.006,0.0,3.0,-0.191,-0.004,-0.045,0.06,0.0,-0.208,0.045,0.044,-0.0,0.0,0.0,0.1,0.0
44.321,0.0,0.0,-0.003,0.0,3.0,-0.181,-0.002,-0.019,0.503,0.0,-0.197,0.041,0.039,-0.017,0.0,0.0,0.1,0.0
44.354,0.0,0.0,0.025,0.0,3.0,-0.172,-0.007,-0.067,-0.947,0.0,-0.186,0.046,0.036,0.013,0.0,0.0,0.1,0.0
44.428,0.0,0.0,-0.012,0.0,3.0,-0.145,-0.006,-0.064,0.045,0.0,-0.177,0.036,0.031,-0.016,0.0,0.0,0.1,0.0
44.477,0.0,0.0,0.04,0.0,3.0,-0.143,-0.003,-0.034,0.617,0.0,-0.159,0.04,0.029,0.037,0.0,0.0,0.1,0.0
44.525,0.0,0.0,-0.028,0.0,3.0,-0.133,-0.005,-0.047,-0.273,0.0,-0.149,0.034,0.027,-0.017,0.0,0.0,0.1,0.0
44.567,0.0,0.0,0.031,0.0,3.0,-0.104,-0.006,-0.062,-0.291,0.0,-0.139,0.034,0.024,0.025,0.0,0.0,0.1,0.0
44.598,0.0,0.0,-0.012,0.0,3.0,-0.095,-0.004,-0.042,0.396,0.0,-0.12,0.033,0.022,-0.002,0.0,0.0,0.1,0.0
44.698,0.0,0.0,0.006,0.0,3.0,-0.082,-0.006,-0.059,-0.33,0.0,-0.106,0.034,0.019,0.004,0.0,0.0,0.1,0.0
44.714,0.0,0.0,-0.007,0.0,3.0,-0.074,-0.007,-0.069,-0.218,0.0,-0.092,0.029,0.016,-0.01,0.0,0.0,0.1,0.0
44.785,0.0,0.0,0.012,0.0,3.0,-0.042,-0.006,-0.056,0.276,0.0,-0.082,0.023,0.012,0.006,0.0,0.0,0.1,0.0
44.811,0.0,0.0,0.006,0.0,3.0,-0.036,-0.003,-0.029,0.539,0.0,-0.062,0.027,0.011,0.014,0.0,0.0,0.1,0.0
44.855,0.0,0.0,-0.023,0.0,3.0,-0.04,0.001,0.014,0.855,0.0,-0.048,0.026,0.009,-0.022,0.0,0.0,0.1,0.0
44.903,0.0,0.0,0.007,0.0,3.0,-0.045,-0.005,-0.046,-1.204,0.0,-0.042,0.03,0.009,-0.006,0.0,0.0,0.1,0.0
44.974,0.0,0.0,-0.016,0.0,3.0,-0.037,-0.005,-0.051,-0.087,0.0,-0.042,0.017,0.004,-0.03,0.0,0.0,0.1,0.0
45.01,0.0,0.0,0.042,0.0,3.0,-0.025,-0.005,-0.048,0.059,0.0,-0.039,0.013,0.001,0.036,0.0,0.0,0.1,0.0
45.071,0.0,0.0,-0.019,0.0,3.0,-0.018,-0.004,-0.036,0.238,0.0,-0.032,0.006,0.001,0.002,0.0,0.0,0.1,0.0
45.119,0.0,0.0,0.019,0.0,3.0,-0.024,-0.004,-0.042,-0.133,0.0,-0.025,0.007,0.001,0.029,0.0,0.0,0.1,0.0
45.157,0.0,0.0,-0.018,0.0,3.0,-0.028,-0.003,-0.033,0.176,0.0,-0.024,-0.003,0.0,-0.004,0.0,0.0,0.1,0.0
45.209,0.0,0.0,0.031,0.0,3.0,-0.009,-0.005,-0.054,-0.404,0.0,-0.026,-0.006,0.0,0.039,0.0,0.0,0.1,0.0
45.26,0.0,0.0,-0.009,0.0,3.0,-0.005,-0.003,-0.034,0.384,0.0,-0.019,-0.009,0.001,0.017,0.0,0.0,0.1,0.0
45.317,0.0,0.0,0.008,0.0,3.0,-0.008,-0.003,-0.028,0.131,0.0,-0.013,-0.008,0.002,0.024,0.0,0.0,0.1,0.0
45.392,0.0,0.0,-0.008,0.0,3.0,0.002,-0.002,-0.017,0.219,0.0,-0.012,-0.011,0.002,0.005,0.0,0.0,0.1,0.0
45.422,0.0,0.0,0.013,0.0,3.0,0.008,-0.005,-0.048,-0.623,0.0,-0.006,-0.007,0.003,0.022,0.0,0.0,0.1,0.0
45.449,0.0,0.0,-0.019,0.0,3.0,0.003,-0.002,-0.022,0.515,0.0,-0.0,-0.012,0.001,-0.012,0.0,0.0,0.1,0.0
45.51,0.0,0.0,0.022,0.0,3.0,-0.001,-0.002,-0.022,0.001,0.0,0.001,-0.01,0.0,0.021,0.0,0.0,0.1,0.0
45.55,0.0,0.0,-0.012,0.0,3.0,0.004,-0.005,-0.049,-0.528,0.0,-0.001,-0.015,-0.0,-0.004,0.0,0.0,0.1,0.0
45.61,0.0,0.0,0.022,0.0,3.0,0.011,-0.004,-0.035,0.269,0.0,-0.0,-0.017,-0.001,0.026,0.0,0.0,0.1,0.0
45.651,0.0,0.0,-0.003,0.0,3.0,0.004,-0.004,-0.036,-0.02,0.0,0.004,-0.018,-0.001,0.015,0.0,0.0,0.1,0.0
45.752,0.0,0.0,0.003,0.0,3.0,0.0,-0.003,-0.026,0.198,0.0,0.002,-0.022,-0.001,0.013,0.0,0.0,0.1,0.0
45.767,0.0,0.0,0.013,0.0,3.0,0.0,-0.003,-0.026,0.0,0.0,-0.001,-0.023,-0.001,0.026,0.0,0.0,0.1,0.0
45.831,0.0,0.0,0.001,0.0,3.0,-0.004,-0.002,-0.016,0.212,0.0,-0.002,-0.025,0.0,0.019,0.0,0.0,0.1,0.0
45.894,0.0,0.0,0.008,0.0,3.0,-0.012,-0.002,-0.017,-0.031,0.0,-0.005,-0.025,0.002,0.023,0.0,0.0,0.1,0.0
45.911,0.0,0.0,0.002,0.0,3.0,-0.015,-0.003,-0.027,-0.199,0.0,-0.01,-0.027,0.002,0.017,0.0,0.0,0.1,0.0
45.957,0.0,0.0,0.014,0.0,3.0,-0.014,-0.004,-0.037,-0.203,0.0,-0.015,-0.028,0.003,0.028,0.0,0.0,0.1,0.0
46.012,0.0,0.0,0.006,0.0,3.0,-0.018,-0.005,-0.051,-0.269,0.0,-0.017,-0.03,0.003,0.026,0.0,0.0,0.1,0.0
46.058,0.0,0.0,0.011,0.0,3.0,-0.022,-0.005,-0.051,-0.008,0.0,-0.02,-0.034,0.003,0.029,0.0,0.0,0.1,0.0
46.12,0.0,0.0,0.015,0.0,3.0,-0.02,-0.002,-0.024,0.546,0.0,-0.024,-0.038,0.004,0.038,0.0,0.0,0.1,0.0
46.174,0.0,0.0,0.012,0.0,3.0,-0.019,-0.003,-0.03,-0.12,0.0,-0.025,-0.035,0.006,0.042,0.0,0.0,0.1,0.0
46.216,0.0,0.0,-0.004,0.0,3.0,-0.016,-0.003,-0.033,-0.062,0.0,-0.025,-0.034,0.008,0.02,0.0,0.0,0.1,0.0
46.258,0.0,0.0,0.013,0.0,3.0,-0.016,-0.002,-0.017,0.317,0.0,-0.023,-0.031,0.008,0.028,0.0,0.0,0.1,0.0
46.297,0.0,0.0,-0.003,0.0,3.0,-0.015,-0.004,-0.04,-0.452,0.0,-0.023,-0.028,0.009,0.012,0.0,0.0,0.1,0.0
46.363,0.0,0.0,0.006,0.0,3.0,-0.024,-0.003,-0.032,0.165,0.0,-0.021,-0.028,0.008,0.011,0.0,0.0,0.1,0.0
46.414,0.0,0.0,0.01,0.0,3.0,-0.027,-0.001,-0.012,0.398,0.0,-0.025,-0.029,0.007,0.015,0.0,0.0,0.1,0.0
46.459,0.0,0.0,0.014,0.0,3.0,-0.04,-0.005,-0.054,-0.841,0.0,-0.028,-0.027,0.008,0.026,0.0,0.0,0.1,0.0
46.503,0.0,0.0,-0.001,0.0,3.0,-0.046,-0.002,-0.019,0.701,0.0,-0.036,-0.036,0.006,0.011,0.0,0.0,0.1,0.0
46.545,0.0,0.0,0.041,0.0,3.0,-0.051,-0.002,-0.019,-0.008,0.0,-0.043,-0.033,0.008,0.06,0.0,0.0,0.1,0.0
46.606,0.0,0.0,-0.014,0.0,3.0,-0.059,-0.0,-0.004,0.299,0.0,-0.05,-0.036,0.01,0.02,0.0,0.0,0.1,0.0
